Unique DAG ID,DAG Input Content,DAG Input Size,Function Name,Function Input,Duration,Parallel Duration,Memory_Allocated,CPU_Allocated,Max Memory Usage,Max CPU Usage,Avg CPU Usage,Start Time,End Time,Timeout Status,Input File
AS-11e89baf-979f-4b15-9337-485987d59503,50,10200,wait1,10200,1230,,128,1,9.641984,0.012107692307692307,0.006636984281536618,1712867473457,1712867474687,False,./profiling/aes_inputs/run83.json
AS-11e89baf-979f-4b15-9337-485987d59503,50,10200,AES1,10200,4137,12029,256,8,21.536768,0.669724358974359,0.6259350738554034,1712867476463,1712867480600,False,./profiling/aes_inputs/run83.json
AS-11e89baf-979f-4b15-9337-485987d59503,50,10200,AES2,40800,8010,12029,256,8,26.76736,1.3047672955974843,1.2399699372074884,1712867476349,1712867484359,False,./profiling/aes_inputs/run83.json
AS-11e89baf-979f-4b15-9337-485987d59503,50,10200,AES3,91800,12029,12029,256,8,32.555008,1.980732484076433,1.866829957263975,1712867476472,1712867488501,False,./profiling/aes_inputs/run83.json
AS-11e89baf-979f-4b15-9337-485987d59503,50,10200,Stats,10200,248,,128,1,9.965568,0.004625000000000001,0.004625000000000001,1712867488966,1712867489214,False,./profiling/aes_inputs/run83.json
AS-1a9d00af-05bc-441d-bd2f-74cc13d943dc,50,5500,wait1,5500,1007,,128,1,9.334784,0.015234375000000001,0.005790080639315333,1712867489770,1712867490777,False,./profiling/aes_inputs/run36.json
AS-1a9d00af-05bc-441d-bd2f-74cc13d943dc,50,5500,AES1,5500,2138,6385,256,8,21.663744,0.6495093167701864,0.6186285330799242,1712867490840,1712867492978,False,./profiling/aes_inputs/run36.json
AS-1a9d00af-05bc-441d-bd2f-74cc13d943dc,50,5500,AES2,22000,4210,6385,256,8,27.037696,1.30279375,1.2383003210531711,1712867490843,1712867495053,False,./profiling/aes_inputs/run36.json
AS-1a9d00af-05bc-441d-bd2f-74cc13d943dc,50,5500,AES3,49500,6385,6385,256,8,33.153024,1.9645031446540882,1.8624623661601827,1712867490844,1712867497229,False,./profiling/aes_inputs/run36.json
AS-1a9d00af-05bc-441d-bd2f-74cc13d943dc,50,5500,Stats,5500,25,,128,1,9.85088,0.005112903225806452,0.005112903225806452,1712867497265,1712867497290,False,./profiling/aes_inputs/run36.json
AS-9f122354-8cb0-419e-9bd1-e6520454e430,50,4200,wait1,4200,1011,,128,1,9.58464,0.02277777777777778,0.006913991733889694,1712867497785,1712867498796,False,./profiling/aes_inputs/run23.json
AS-9f122354-8cb0-419e-9bd1-e6520454e430,50,4200,AES1,4200,1680,5064,256,8,21.671936,0.6649044585987262,0.6061721973506466,1712867498852,1712867500532,False,./profiling/aes_inputs/run23.json
AS-9f122354-8cb0-419e-9bd1-e6520454e430,50,4200,AES2,16800,3195,5064,256,8,27.226112,1.326624203821656,1.2415934927472085,1712867498853,1712867502048,False,./profiling/aes_inputs/run23.json
AS-9f122354-8cb0-419e-9bd1-e6520454e430,50,4200,AES3,37800,5064,5064,256,8,33.103872,1.9614150943396227,1.7917655026952297,1712867498855,1712867503919,False,./profiling/aes_inputs/run23.json
AS-9f122354-8cb0-419e-9bd1-e6520454e430,50,4200,Stats,4200,24,,128,1,9.920512,0.003682539682539682,0.003682539682539682,1712867503956,1712867503980,False,./profiling/aes_inputs/run23.json
AS-99af894a-648d-46e8-b8ef-58fab6b991dc,50,5000,wait1,5000,1006,,128,1,9.498624,0.015200000000000002,0.005914108507111715,1712867504502,1712867505508,False,./profiling/aes_inputs/run31.json
AS-99af894a-648d-46e8-b8ef-58fab6b991dc,50,5000,AES1,5000,1931,5777,256,8,21.880832,0.65224375,0.6220737057982993,1712867505562,1712867507493,False,./profiling/aes_inputs/run31.json
AS-99af894a-648d-46e8-b8ef-58fab6b991dc,50,5000,AES2,20000,4409,5777,256,8,27.21792,1.30176875,1.1177940594815556,1712867505563,1712867509972,False,./profiling/aes_inputs/run31.json
AS-99af894a-648d-46e8-b8ef-58fab6b991dc,50,5000,AES3,45000,5777,5777,256,8,33.124352,1.9627798742138363,1.865684940017943,1712867505559,1712867511336,False,./profiling/aes_inputs/run31.json
AS-99af894a-648d-46e8-b8ef-58fab6b991dc,50,5000,Stats,5000,25,,128,1,9.986048,0.004348484848484849,0.004348484848484849,1712867511372,1712867511397,False,./profiling/aes_inputs/run31.json
AS-49e2b177-2137-4541-a2d6-7629af7284bd,50,6300,wait1,6300,1005,,128,1,9.64608,0.014523809523809524,0.0057379316347347855,1712867511841,1712867512846,False,./profiling/aes_inputs/run44.json
AS-49e2b177-2137-4541-a2d6-7629af7284bd,50,6300,AES1,6300,2439,7600,256,8,21.938176,0.6610506329113924,0.620294838836111,1712867512897,1712867515336,False,./profiling/aes_inputs/run44.json
AS-49e2b177-2137-4541-a2d6-7629af7284bd,50,6300,AES2,25200,4761,7600,256,8,27.50464,1.3087798742138366,1.2467767597071246,1712867512903,1712867517664,False,./profiling/aes_inputs/run44.json
AS-49e2b177-2137-4541-a2d6-7629af7284bd,50,6300,AES3,56700,7600,7600,256,8,33.521664,1.9925612903225807,1.7959296197548842,1712867512902,1712867520502,False,./profiling/aes_inputs/run44.json
AS-49e2b177-2137-4541-a2d6-7629af7284bd,50,6300,Stats,6300,25,,128,1,10.358784,0.00559375,0.00559375,1712867520539,1712867520564,False,./profiling/aes_inputs/run44.json
AS-3a631924-9412-4fc6-b168-255f3e1d3854,50,7200,wait1,7200,1012,,128,1,9.662464,0.019206349206349206,0.007535192937182623,1712867521081,1712867522093,False,./profiling/aes_inputs/run53.json
AS-3a631924-9412-4fc6-b168-255f3e1d3854,50,7200,AES1,7200,2792,9368,256,8,21.774336,0.6664140127388535,0.6171929696934481,1712867522160,1712867524952,False,./profiling/aes_inputs/run53.json
AS-3a631924-9412-4fc6-b168-255f3e1d3854,50,7200,AES2,28800,5477,9368,256,8,27.42272,1.3030374999999998,1.2413975026157058,1712867522157,1712867527634,False,./profiling/aes_inputs/run53.json
AS-3a631924-9412-4fc6-b168-255f3e1d3854,50,7200,AES3,64800,9368,9368,256,8,33.488896,1.9642767295597485,1.6809300926705126,1712867522156,1712867531524,False,./profiling/aes_inputs/run53.json
AS-3a631924-9412-4fc6-b168-255f3e1d3854,50,7200,Stats,7200,25,,128,1,10.391552,0.00673015873015873,0.00673015873015873,1712867531566,1712867531591,False,./profiling/aes_inputs/run53.json
AS-2ec208de-f336-4341-999b-3e7f0ea1522d,50,2400,wait1,2400,1007,,128,1,9.682944,0.007714285714285714,0.005664351493178025,1712867532120,1712867533127,False,./profiling/aes_inputs/run5.json
AS-2ec208de-f336-4341-999b-3e7f0ea1522d,50,2400,AES1,2400,971,2796,256,8,22.155264,0.6503703703703703,0.6008145050445645,1712867533187,1712867534158,False,./profiling/aes_inputs/run5.json
AS-2ec208de-f336-4341-999b-3e7f0ea1522d,50,2400,AES2,9600,1985,2796,256,8,27.394048,1.3052236024844721,1.1720617317221071,1712867533183,1712867535168,False,./profiling/aes_inputs/run5.json
AS-2ec208de-f336-4341-999b-3e7f0ea1522d,50,2400,AES3,21600,2796,2796,256,8,33.492992,1.9790506329113924,1.865130214162876,1712867533183,1712867535979,False,./profiling/aes_inputs/run5.json
AS-2ec208de-f336-4341-999b-3e7f0ea1522d,50,2400,Stats,2400,25,,128,1,10.489856,0.0035522388059701492,0.0035522388059701492,1712867536008,1712867536033,False,./profiling/aes_inputs/run5.json
AS-7d91fbcf-98f1-468e-b11c-1ecf0cab563f,50,6100,wait1,6100,1012,,128,1,9.699328,0.021107692307692306,0.007237394480790783,1712867536563,1712867537575,False,./profiling/aes_inputs/run42.json
AS-7d91fbcf-98f1-468e-b11c-1ecf0cab563f,50,6100,AES1,6100,2440,7045,256,8,21.889024,0.6486875000000001,0.607155628050776,1712867537642,1712867540082,False,./profiling/aes_inputs/run42.json
AS-7d91fbcf-98f1-468e-b11c-1ecf0cab563f,50,6100,AES2,24400,4764,7045,256,8,27.705344,1.3369615384615385,1.2178598884872165,1712867537645,1712867542409,False,./profiling/aes_inputs/run42.json
AS-7d91fbcf-98f1-468e-b11c-1ecf0cab563f,50,6100,AES3,54900,7045,7045,256,8,33.837056,1.9685849056603775,1.865170551013653,1712867537643,1712867544688,False,./profiling/aes_inputs/run42.json
AS-7d91fbcf-98f1-468e-b11c-1ecf0cab563f,50,6100,Stats,6100,25,,128,1,10.559488,0.0036461538461538463,0.0036461538461538463,1712867544723,1712867544748,False,./profiling/aes_inputs/run42.json
AS-9b6fecf4-33c1-42a5-8e23-815a611dc1a4,50,10700,wait1,10700,1013,,128,1,9.70752,0.014546875,0.007190951161933304,1712867545253,1712867546266,False,./profiling/aes_inputs/run88.json
AS-9b6fecf4-33c1-42a5-8e23-815a611dc1a4,50,10700,AES1,10700,4110,12547,256,8,21.860352,0.6615886075949368,0.6248532653274701,1712867546333,1712867550443,False,./profiling/aes_inputs/run88.json
AS-9b6fecf4-33c1-42a5-8e23-815a611dc1a4,50,10700,AES2,42800,8056,12547,256,8,27.680768,1.3374102564102563,1.2500808227259284,1712867546334,1712867554390,False,./profiling/aes_inputs/run88.json
AS-9b6fecf4-33c1-42a5-8e23-815a611dc1a4,50,10700,AES3,96300,12547,12547,256,8,33.521664,2.002083333333333,1.844375769418077,1712867546335,1712867558882,False,./profiling/aes_inputs/run88.json
AS-9b6fecf4-33c1-42a5-8e23-815a611dc1a4,50,10700,Stats,10700,26,,128,1,10.780672,0.004030769230769231,0.004030769230769231,1712867558936,1712867558962,False,./profiling/aes_inputs/run88.json
AS-7b1e375a-c3af-47bb-9903-7cb036a8434e,50,6500,wait1,6500,1008,,128,1,9.715712,0.019553846153846154,0.006080427430842662,1712867559483,1712867560491,False,./profiling/aes_inputs/run46.json
AS-7b1e375a-c3af-47bb-9903-7cb036a8434e,50,6500,AES1,6500,2542,7538,256,8,22.183936,0.6567421383647799,0.6132352258859193,1712867560551,1712867563093,False,./profiling/aes_inputs/run46.json
AS-7b1e375a-c3af-47bb-9903-7cb036a8434e,50,6500,AES2,26000,4968,7538,256,8,27.860992,1.3108427672955973,1.234753307168038,1712867560556,1712867565524,False,./profiling/aes_inputs/run46.json
AS-7b1e375a-c3af-47bb-9903-7cb036a8434e,50,6500,AES3,58500,7538,7538,256,8,34.000896,1.9630506329113926,1.8624111449530392,1712867560554,1712867568092,False,./profiling/aes_inputs/run46.json
AS-7b1e375a-c3af-47bb-9903-7cb036a8434e,50,6500,Stats,6500,25,,128,1,11.01824,0.0035454545454545456,0.0035454545454545456,1712867568131,1712867568156,False,./profiling/aes_inputs/run46.json
AS-4fbf3627-b498-4acf-a6ff-fa8eea2bde4e,50,11000,wait1,11000,1009,,128,1,9.728,0.00715625,0.005855311321514415,1712867568739,1712867569748,False,./profiling/aes_inputs/run91.json
AS-4fbf3627-b498-4acf-a6ff-fa8eea2bde4e,50,11000,AES1,11000,4257,12723,256,8,21.95456,0.6452578616352201,0.6197098896718864,1712867569818,1712867574075,False,./profiling/aes_inputs/run91.json
AS-4fbf3627-b498-4acf-a6ff-fa8eea2bde4e,50,11000,AES2,44000,8529,12723,256,8,27.963392,1.3191202531645567,1.2224812529537221,1712867569817,1712867578346,False,./profiling/aes_inputs/run91.json
AS-4fbf3627-b498-4acf-a6ff-fa8eea2bde4e,50,11000,AES3,99000,12723,12723,256,8,33.513472,1.9765128205128204,1.862141836790595,1712867569811,1712867582534,False,./profiling/aes_inputs/run91.json
AS-4fbf3627-b498-4acf-a6ff-fa8eea2bde4e,50,11000,Stats,11000,25,,128,1,11.239424,0.003953846153846153,0.003953846153846153,1712867582578,1712867582603,False,./profiling/aes_inputs/run91.json
AS-bee1396f-ab24-4e88-852c-d58d62879c8c,50,10400,wait1,10400,1009,,128,1,9.633792,0.0135625,0.0063637453135519315,1712867583205,1712867584214,False,./profiling/aes_inputs/run85.json
AS-bee1396f-ab24-4e88-852c-d58d62879c8c,50,10400,AES1,10400,4016,11951,256,8,22.30272,0.6698141025641026,0.6216137314179317,1712867584277,1712867588293,False,./profiling/aes_inputs/run85.json
AS-bee1396f-ab24-4e88-852c-d58d62879c8c,50,10400,AES2,41600,8312,11951,256,8,28.061696,1.3330961538461539,1.1931359497228249,1712867584286,1712867592598,False,./profiling/aes_inputs/run85.json
AS-bee1396f-ab24-4e88-852c-d58d62879c8c,50,10400,AES3,93600,11951,11951,256,8,34.127872,1.9685796178343948,1.8728406567291407,1712867584286,1712867596237,False,./profiling/aes_inputs/run85.json
AS-bee1396f-ab24-4e88-852c-d58d62879c8c,50,10400,Stats,10400,25,,128,1,11.485184,0.0044444444444444444,0.0044444444444444444,1712867596277,1712867596302,False,./profiling/aes_inputs/run85.json
AS-30edd9c8-cd25-47fe-b801-8143f6400340,50,7900,wait1,7900,1007,,128,1,9.785344,0.02116923076923077,0.006041495876811996,1712867596851,1712867597858,False,./profiling/aes_inputs/run60.json
AS-30edd9c8-cd25-47fe-b801-8143f6400340,50,7900,AES1,7900,3049,10176,256,8,22.274048,0.665076433121019,0.6205353311800589,1712867597907,1712867600956,False,./profiling/aes_inputs/run60.json
AS-30edd9c8-cd25-47fe-b801-8143f6400340,50,7900,AES2,31600,5978,10176,256,8,28.135424,1.3029068322981365,1.2441180646163263,1712867597910,1712867603888,False,./profiling/aes_inputs/run60.json
AS-30edd9c8-cd25-47fe-b801-8143f6400340,50,7900,AES3,71100,10176,10176,256,8,34.013184,2.007264516129032,1.6943850058254344,1712867597908,1712867608084,False,./profiling/aes_inputs/run60.json
AS-30edd9c8-cd25-47fe-b801-8143f6400340,50,7900,Stats,7900,26,,128,1,11.710464,0.003476923076923077,0.003476923076923077,1712867608115,1712867608141,False,./profiling/aes_inputs/run60.json
AS-e86613b3-3247-4d7c-9dcf-927b4ca4b45c,50,2200,wait1,2200,1005,,128,1,10.063872,0.01771212121212121,0.005623998365351642,1712867608687,1712867609692,False,./profiling/aes_inputs/run3.json
AS-e86613b3-3247-4d7c-9dcf-927b4ca4b45c,50,2200,AES1,2200,869,2592,256,8,22.335488,0.6647197452229299,0.6235541009212267,1712867609745,1712867610614,False,./profiling/aes_inputs/run3.json
AS-e86613b3-3247-4d7c-9dcf-927b4ca4b45c,50,2200,AES2,8800,1984,2592,256,8,28.24192,1.273639751552795,1.1088773174680324,1712867609744,1712867611728,False,./profiling/aes_inputs/run3.json
AS-e86613b3-3247-4d7c-9dcf-927b4ca4b45c,50,2200,AES3,19800,2592,2592,256,8,33.931264,1.9463105590062113,1.8470326363460017,1712867609746,1712867612338,False,./profiling/aes_inputs/run3.json
AS-e86613b3-3247-4d7c-9dcf-927b4ca4b45c,50,2200,Stats,2200,25,,128,1,11.825152,0.003546875,0.003546875,1712867612365,1712867612390,False,./profiling/aes_inputs/run3.json
AS-7fc83d50-e421-405c-8372-2060c35561e3,50,10300,wait1,10300,1009,,128,1,9.846784,0.008171875,0.00567748383391899,1712867612869,1712867613878,False,./profiling/aes_inputs/run84.json
AS-7fc83d50-e421-405c-8372-2060c35561e3,50,10300,AES1,10300,3905,11898,256,8,22.298624,0.676025641025641,0.6278710291237473,1712867613919,1712867617824,False,./profiling/aes_inputs/run84.json
AS-7fc83d50-e421-405c-8372-2060c35561e3,50,10300,AES2,41200,7807,11898,256,8,28.168192,1.3050251572327043,1.2455692587765221,1712867613919,1712867621726,False,./profiling/aes_inputs/run84.json
AS-7fc83d50-e421-405c-8372-2060c35561e3,50,10300,AES3,92700,11898,11898,256,8,34.01728,2.002326923076923,1.869930978409265,1712867613921,1712867625819,False,./profiling/aes_inputs/run84.json
AS-7fc83d50-e421-405c-8372-2060c35561e3,50,10300,Stats,10300,29,,128,1,12.959744,0.004396825396825397,0.004396825396825397,1712867625859,1712867625888,False,./profiling/aes_inputs/run84.json
AS-439ce826-3b9d-41c3-aa46-3a3f058dadbc,50,3500,wait1,3500,1007,,128,1,9.867264,0.00784375,0.005706164664554229,1712867626444,1712867627451,False,./profiling/aes_inputs/run16.json
AS-439ce826-3b9d-41c3-aa46-3a3f058dadbc,50,3500,AES1,3500,1378,4366,256,8,22.519808,0.6498024691358024,0.614675371290317,1712867627513,1712867628891,False,./profiling/aes_inputs/run16.json
AS-439ce826-3b9d-41c3-aa46-3a3f058dadbc,50,3500,AES2,14000,2794,4366,256,8,28.246016,1.30273125,1.196223347914627,1712867627512,1712867630306,False,./profiling/aes_inputs/run16.json
AS-439ce826-3b9d-41c3-aa46-3a3f058dadbc,50,3500,AES3,31500,4366,4366,256,8,34.2016,1.965245283018868,1.7625049298009339,1712867627514,1712867631880,False,./profiling/aes_inputs/run16.json
AS-439ce826-3b9d-41c3-aa46-3a3f058dadbc,50,3500,Stats,3500,25,,128,1,12.619776,0.004515625,0.004515625,1712867631911,1712867631936,False,./profiling/aes_inputs/run16.json
AS-732d1206-e4de-461e-8a02-6f2c7ade2805,50,8700,wait1,8700,1005,,128,1,9.74848,0.012734375000000001,0.005905112752390979,1712867632460,1712867633465,False,./profiling/aes_inputs/run68.json
AS-732d1206-e4de-461e-8a02-6f2c7ade2805,50,8700,AES1,8700,3550,10083,256,8,22.482944,0.6496894409937888,0.5998834856007826,1712867633527,1712867637077,False,./profiling/aes_inputs/run68.json
AS-732d1206-e4de-461e-8a02-6f2c7ade2805,50,8700,AES2,34800,7344,10083,256,8,28.24192,1.3075660377358491,1.1354459000524664,1712867633527,1712867640871,False,./profiling/aes_inputs/run68.json
AS-732d1206-e4de-461e-8a02-6f2c7ade2805,50,8700,AES3,78300,10083,10083,256,8,34.390016,2.01281935483871,1.8625821743647661,1712867633525,1712867643608,False,./profiling/aes_inputs/run68.json
AS-732d1206-e4de-461e-8a02-6f2c7ade2805,50,8700,Stats,8700,25,,128,1,12.84096,0.003671875,0.003671875,1712867643647,1712867643672,False,./profiling/aes_inputs/run68.json
AS-a8de75d8-98f8-4bbb-8bc1-a46c61447c0b,50,10900,wait1,10900,1010,,128,1,9.863168,0.009265625,0.006573363935430831,1712867644272,1712867645282,False,./profiling/aes_inputs/run90.json
AS-a8de75d8-98f8-4bbb-8bc1-a46c61447c0b,50,10900,AES1,10900,4215,12704,256,8,22.663168,0.6501728395061729,0.6205198416203487,1712867645331,1712867649546,False,./profiling/aes_inputs/run90.json
AS-a8de75d8-98f8-4bbb-8bc1-a46c61447c0b,50,10900,AES2,43600,8228,12704,256,8,28.557312,1.344567741935484,1.2472170196859176,1712867645341,1712867653569,False,./profiling/aes_inputs/run90.json
AS-a8de75d8-98f8-4bbb-8bc1-a46c61447c0b,50,10900,AES3,98100,12704,12704,256,8,34.189312,1.9998653846153847,1.8552757569496938,1712867645336,1712867658040,False,./profiling/aes_inputs/run90.json
AS-a8de75d8-98f8-4bbb-8bc1-a46c61447c0b,50,10900,Stats,10900,25,,128,1,12.791808,0.0030303030303030303,0.0030303030303030303,1712867658075,1712867658100,False,./profiling/aes_inputs/run90.json
AS-996331a8-ea69-44f3-ae3d-1a3e803413ea,50,7500,wait1,7500,1008,,128,1,9.936896,0.018421875,0.006951627594161744,1712867658582,1712867659590,False,./profiling/aes_inputs/run56.json
AS-996331a8-ea69-44f3-ae3d-1a3e803413ea,50,7500,AES1,7500,2891,8750,256,8,22.618112,0.6576433121019108,0.620612654024453,1712867659641,1712867662532,False,./profiling/aes_inputs/run56.json
AS-996331a8-ea69-44f3-ae3d-1a3e803413ea,50,7500,AES2,30000,5772,8750,256,8,28.30336,1.3114294871794872,1.2317043794961358,1712867659638,1712867665410,False,./profiling/aes_inputs/run56.json
AS-996331a8-ea69-44f3-ae3d-1a3e803413ea,50,7500,AES3,67500,8750,8750,256,8,34.299904,1.959446540880503,1.8490525954038357,1712867659644,1712867668394,False,./profiling/aes_inputs/run56.json
AS-996331a8-ea69-44f3-ae3d-1a3e803413ea,50,7500,Stats,7500,26,,128,1,12.959744,0.0034838709677419357,0.0034838709677419357,1712867668436,1712867668462,False,./profiling/aes_inputs/run56.json
AS-4eefeb63-6639-44a9-9573-e8d25f4af3e4,50,2500,wait1,2500,1008,,128,1,10.059776,0.016984848484848485,0.006362598170518677,1712867668976,1712867669984,False,./profiling/aes_inputs/run6.json
AS-4eefeb63-6639-44a9-9573-e8d25f4af3e4,50,2500,AES1,2500,1026,2943,256,8,22.708224,0.65325625,0.5953227460282641,1712867670031,1712867671057,False,./profiling/aes_inputs/run6.json
AS-4eefeb63-6639-44a9-9573-e8d25f4af3e4,50,2500,AES2,10000,1934,2943,256,8,28.704768,1.3023874999999998,1.2340496242435424,1712867670041,1712867671975,False,./profiling/aes_inputs/run6.json
AS-4eefeb63-6639-44a9-9573-e8d25f4af3e4,50,2500,AES3,22500,2943,2943,256,8,34.44736,1.9526375000000002,1.8428939477511557,1712867670038,1712867672981,False,./profiling/aes_inputs/run6.json
AS-4eefeb63-6639-44a9-9573-e8d25f4af3e4,50,2500,Stats,2500,24,,128,1,12.955648,0.0037076923076923077,0.0037076923076923077,1712867673009,1712867673033,False,./profiling/aes_inputs/run6.json
AS-1b147f24-0725-4fe1-a31c-e69826e771b7,50,9800,wait1,9800,1009,,128,1,9.949184,0.014171875,0.006880311150017781,1712867673567,1712867674576,False,./profiling/aes_inputs/run79.json
AS-1b147f24-0725-4fe1-a31c-e69826e771b7,50,9800,AES1,9800,3961,11290,256,8,22.827008,0.6560736196319018,0.604952840096087,1712867674619,1712867678580,False,./profiling/aes_inputs/run79.json
AS-1b147f24-0725-4fe1-a31c-e69826e771b7,50,9800,AES2,39200,7448,11290,256,8,28.708864,1.3291032258064517,1.2444910005772591,1712867674619,1712867682067,False,./profiling/aes_inputs/run79.json
AS-1b147f24-0725-4fe1-a31c-e69826e771b7,50,9800,AES3,88200,11290,11290,256,8,34.496512,1.9907834394904458,1.8666180513975281,1712867674620,1712867685910,False,./profiling/aes_inputs/run79.json
AS-1b147f24-0725-4fe1-a31c-e69826e771b7,50,9800,Stats,9800,25,,128,1,13.033472,0.0042923076923076925,0.0042923076923076925,1712867685943,1712867685968,False,./profiling/aes_inputs/run79.json
AS-fb406766-1f51-4ce4-9f0e-bac5519ecd05,50,2700,wait1,2700,1007,,128,1,9.854976,0.014184615384615384,0.006147141860606575,1712867686541,1712867687548,False,./profiling/aes_inputs/run8.json
AS-fb406766-1f51-4ce4-9f0e-bac5519ecd05,50,2700,AES1,2700,1073,3243,256,8,22.786048,0.6611835443037974,0.6127863695156612,1712867687609,1712867688682,False,./profiling/aes_inputs/run8.json
AS-fb406766-1f51-4ce4-9f0e-bac5519ecd05,50,2700,AES2,10800,2239,3243,256,8,28.688384,1.3107179487179488,1.162093538338328,1712867687603,1712867689842,False,./profiling/aes_inputs/run8.json
AS-fb406766-1f51-4ce4-9f0e-bac5519ecd05,50,2700,AES3,24300,3243,3243,256,8,34.697216,1.9526750000000002,1.8144884213199362,1712867687609,1712867690852,False,./profiling/aes_inputs/run8.json
AS-fb406766-1f51-4ce4-9f0e-bac5519ecd05,50,2700,Stats,2700,25,,128,1,13.041664,0.0053125,0.0053125,1712867690874,1712867690899,False,./profiling/aes_inputs/run8.json
AS-c3222e85-73f8-4b48-8112-bad077c26ce8,50,6000,wait1,6000,1008,,128,1,9.867264,0.008222222222222223,0.005752587732456564,1712867691400,1712867692408,False,./profiling/aes_inputs/run41.json
AS-c3222e85-73f8-4b48-8112-bad077c26ce8,50,6000,AES1,6000,2286,6983,256,8,22.614016,0.6647770700636944,0.6279678287281284,1712867692452,1712867694738,False,./profiling/aes_inputs/run41.json
AS-c3222e85-73f8-4b48-8112-bad077c26ce8,50,6000,AES2,24000,4915,6983,256,8,28.745728,1.302225,1.1681056761518818,1712867692454,1712867697369,False,./profiling/aes_inputs/run41.json
AS-c3222e85-73f8-4b48-8112-bad077c26ce8,50,6000,AES3,54000,6983,6983,256,8,34.668544,1.9845222929936308,1.8613540393579202,1712867692453,1712867699436,False,./profiling/aes_inputs/run41.json
AS-c3222e85-73f8-4b48-8112-bad077c26ce8,50,6000,Stats,6000,25,,128,1,13.172736,0.004738461538461539,0.004738461538461539,1712867699467,1712867699492,False,./profiling/aes_inputs/run41.json
AS-cb8621cd-158e-4d98-a65e-03e57cd9d156,50,2300,wait1,2300,1010,,128,1,10.121216,0.018857142857142857,0.006839349199341965,1712867700011,1712867701021,False,./profiling/aes_inputs/run4.json
AS-cb8621cd-158e-4d98-a65e-03e57cd9d156,50,2300,AES1,2300,922,2804,256,8,22.757376,0.6537999999999999,0.6139994993412996,1712867701072,1712867701994,False,./profiling/aes_inputs/run4.json
AS-cb8621cd-158e-4d98-a65e-03e57cd9d156,50,2300,AES2,9200,1837,2804,256,8,28.909568,1.3229044585987262,1.2032898497981208,1712867701072,1712867702909,False,./profiling/aes_inputs/run4.json
AS-cb8621cd-158e-4d98-a65e-03e57cd9d156,50,2300,AES3,20700,2804,2804,256,8,34.832384,1.9783797468354432,1.8028105885853065,1712867701067,1712867703871,False,./profiling/aes_inputs/run4.json
AS-cb8621cd-158e-4d98-a65e-03e57cd9d156,50,2300,Stats,2300,24,,128,1,12.967936,0.004015384615384615,0.004015384615384615,1712867703899,1712867703923,False,./profiling/aes_inputs/run4.json
AS-790ae983-fba2-4a34-83d5-100a7a016251,50,9100,wait1,9100,1006,,128,1,9.900032,0.01611111111111111,0.005891699245089635,1712867704444,1712867705450,False,./profiling/aes_inputs/run72.json
AS-790ae983-fba2-4a34-83d5-100a7a016251,50,9100,AES1,9100,3458,10480,256,8,22.81472,0.65321875,0.6271317987299476,1712867705497,1712867708955,False,./profiling/aes_inputs/run72.json
AS-790ae983-fba2-4a34-83d5-100a7a016251,50,9100,AES2,36400,6899,10480,256,8,28.778496,1.3471870967741937,1.2459391032713598,1712867705493,1712867712392,False,./profiling/aes_inputs/run72.json
AS-790ae983-fba2-4a34-83d5-100a7a016251,50,9100,AES3,81900,10480,10480,256,8,34.680832,2.0032884615384616,1.8684842514393496,1712867705495,1712867715975,False,./profiling/aes_inputs/run72.json
AS-790ae983-fba2-4a34-83d5-100a7a016251,50,9100,Stats,9100,26,,128,1,13.144064,0.006080645161290322,0.006080645161290322,1712867716008,1712867716034,False,./profiling/aes_inputs/run72.json
